Filename,Model,Dataset,Scale,PSNR,LPIPS,MS_SSIM,NIQE
0081.png,Real-ESRGAN,DIV2K,x4,23.938173149930194,0.22207185626029968,0.9143242835998535,2.388379804438594
0082.png,Real-ESRGAN,DIV2K,x4,27.306707059361187,0.13341538608074188,0.962693452835083,5.168059572760645
0083.png,Real-ESRGAN,DIV2K,x4,22.173783856470564,0.3971709609031677,0.8653577566146851,1.9098577849235883
0084.png,Real-ESRGAN,DIV2K,x4,22.489966602532686,0.2564115524291992,0.8897973299026489,2.170653474036351
0085.png,Real-ESRGAN,DIV2K,x4,21.25167550534231,0.372260719537735,0.8461693525314331,2.9435017857090453
0086.png,Real-ESRGAN,DIV2K,x4,30.41531874474127,0.21350565552711487,0.9649669528007507,5.086423117625295
0087.png,Real-ESRGAN,DIV2K,x4,22.484760754210498,0.26179566979408264,0.8964389562606812,2.4252416483514145
0088.png,Real-ESRGAN,DIV2K,x4,26.358688096742597,0.1975802481174469,0.950271487236023,4.477815848661878
0089.png,Real-ESRGAN,DIV2K,x4,24.268316549289217,0.1783398985862732,0.926834762096405,4.072365609536077
0090.png,Real-ESRGAN,DIV2K,x4,23.058343645746845,0.23023000359535217,0.9082064032554626,2.089337636366274
0091.png,Real-ESRGAN,DIV2K,x4,23.14291462903548,0.17811419069766998,0.9212953448295593,3.3624006499842496
0092.png,Real-ESRGAN,DIV2K,x4,25.152035451810136,0.15392452478408813,0.9462816715240479,5.091913852689271
0093.png,Real-ESRGAN,DIV2K,x4,29.40708865774196,0.4125465154647827,0.9455994963645935,6.198905875282117
0094.png,Real-ESRGAN,DIV2K,x4,27.45197170809149,0.19961704313755035,0.9418638944625854,3.7997005877016057
0095.png,Real-ESRGAN,DIV2K,x4,18.328238327042328,0.38329780101776123,0.8195582628250122,2.4580970094955825
0096.png,Real-ESRGAN,DIV2K,x4,30.46583441872427,0.18767859041690826,0.9745105504989624,5.650194644731482
0097.png,Real-ESRGAN,DIV2K,x4,18.557996647242877,0.30604109168052673,0.8609761595726013,4.261543911273112
0098.png,Real-ESRGAN,DIV2K,x4,29.774743802552848,0.21261365711688995,0.9628364443778992,4.969458701343903
0099.png,Real-ESRGAN,DIV2K,x4,26.662794697864747,0.16433577239513397,0.9437323808670044,5.8323732563124615
0100.png,Real-ESRGAN,DIV2K,x4,24.261835988264593,0.18124452233314514,0.9173900485038757,4.023856944374583
0001.png,Real-ESRGAN,URBAN100,x2,26.361298886880302,0.10626755654811859,0.9610085487365723,4.6681122493330065
0002.png,Real-ESRGAN,URBAN100,x2,25.281116837498708,0.12512944638729095,0.9660531878471375,4.846187294857257
0003.png,Real-ESRGAN,URBAN100,x2,22.671269620941843,0.18467175960540771,0.9429879188537598,3.9859243832008695
0004.png,Real-ESRGAN,URBAN100,x2,22.467529967790657,0.14364071190357208,0.9649370908737183,3.953717663129495
0005.png,Real-ESRGAN,URBAN100,x2,25.585364531404593,0.06079328805208206,0.984107255935669,6.196648883327713
0006.png,Real-ESRGAN,URBAN100,x2,21.07674392490086,0.334500789642334,0.9153660535812378,7.347564689660902
0007.png,Real-ESRGAN,URBAN100,x2,27.621206570520336,0.09037752449512482,0.9745888113975525,4.098169877171668
0008.png,Real-ESRGAN,URBAN100,x2,20.293317205187762,0.15508809685707092,0.940205454826355,4.566641719755273
0009.png,Real-ESRGAN,URBAN100,x2,31.463329228860765,0.08741701394319534,0.9758110046386719,5.2925435729828525
0010.png,Real-ESRGAN,URBAN100,x2,25.505214927920974,0.13581013679504395,0.9699444770812988,7.35320950903331
0011.png,Real-ESRGAN,URBAN100,x2,19.264120306759636,0.10163034498691559,0.9740802645683289,6.923425015458864
0012.png,Real-ESRGAN,URBAN100,x2,21.4358173008204,0.13990044593811035,0.9334217309951782,3.2859103740102
0013.png,Real-ESRGAN,URBAN100,x2,26.37153394450972,0.13247933983802795,0.9417068958282471,5.430667319527099
0014.png,Real-ESRGAN,URBAN100,x2,21.080064469853077,0.19384482502937317,0.9491292834281921,3.667844308295097
0015.png,Real-ESRGAN,URBAN100,x2,23.477718516746336,0.21564850211143494,0.9388387203216553,5.581625539505234
0016.png,Real-ESRGAN,URBAN100,x2,26.416732120946193,0.08059611171483994,0.9796938300132751,4.754186189037245
0017.png,Real-ESRGAN,URBAN100,x2,23.050218958029475,0.10519623756408691,0.963919997215271,3.93121271400564
0018.png,Real-ESRGAN,URBAN100,x2,24.03508591832606,0.24063831567764282,0.9219932556152344,3.721726607030031
0019.png,Real-ESRGAN,URBAN100,x2,20.597031187935677,0.18667814135551453,0.9541293978691101,4.7767557576179005
0020.png,Real-ESRGAN,URBAN100,x2,21.26020249934957,0.13657762110233307,0.9533194303512573,3.013271834242893
0021.png,Real-ESRGAN,URBAN100,x2,26.78266544988268,0.15591168403625488,0.944599986076355,3.7323863356293026
0022.png,Real-ESRGAN,URBAN100,x2,24.89012189866852,0.18365539610385895,0.9582414031028748,4.778648204154411
0023.png,Real-ESRGAN,URBAN100,x2,24.735482857204396,0.07252059876918793,0.9593583941459656,5.247168287138094
0024.png,Real-ESRGAN,URBAN100,x2,20.342431441296654,0.15185900032520294,0.939271867275238,3.692495897700877
0025.png,Real-ESRGAN,URBAN100,x2,27.77910100343982,0.09068167209625244,0.9736372232437134,6.767825797633787
0026.png,Real-ESRGAN,URBAN100,x2,26.849181509581715,0.2613830864429474,0.9436003565788269,7.412377624849346
0027.png,Real-ESRGAN,URBAN100,x2,27.56439899167067,0.2039853185415268,0.9673521518707275,4.552393399016317
0028.png,Real-ESRGAN,URBAN100,x2,31.27401382550362,0.12053719907999039,0.9814696311950684,4.959857709589305
0029.png,Real-ESRGAN,URBAN100,x2,25.64886081404312,0.10447405278682709,0.9693423509597778,4.911827130788475
0030.png,Real-ESRGAN,URBAN100,x2,21.423926593598118,0.08796007186174393,0.9573208689689636,4.127992713685516
0031.png,Real-ESRGAN,URBAN100,x2,23.191465813040253,0.17476917803287506,0.9594761729240417,4.281908557476901
0032.png,Real-ESRGAN,URBAN100,x2,26.880609718026307,0.11301460862159729,0.9655261039733887,4.434293394862797
0033.png,Real-ESRGAN,URBAN100,x2,25.607570808664633,0.16561150550842285,0.9543939828872681,4.703077551993901
0034.png,Real-ESRGAN,URBAN100,x2,20.466718583146303,0.24011635780334473,0.8942579627037048,3.0243453771910573
0035.png,Real-ESRGAN,URBAN100,x2,24.143699869220754,0.11161825805902481,0.9661374092102051,5.814765847837863
0036.png,Real-ESRGAN,URBAN100,x2,26.89240804253625,0.10008666664361954,0.9780680537223816,6.568110658626578
0037.png,Real-ESRGAN,URBAN100,x2,25.455413757476336,0.120133176445961,0.9629232883453369,3.224657399612372
0038.png,Real-ESRGAN,URBAN100,x2,25.22239368500091,0.20932701230049133,0.914298951625824,4.160159989647908
0039.png,Real-ESRGAN,URBAN100,x2,21.793784295870967,0.15182113647460938,0.9489530324935913,4.152581674574538
0040.png,Real-ESRGAN,URBAN100,x2,23.960052689369014,0.04854029789566994,0.9844743609428406,6.145943766682872
0041.png,Real-ESRGAN,URBAN100,x2,24.276315499023376,0.09840120375156403,0.9786635637283325,7.550537534514539
0042.png,Real-ESRGAN,URBAN100,x2,25.735702146577925,0.06941337138414383,0.9763516187667847,5.058069951759277
0043.png,Real-ESRGAN,URBAN100,x2,27.975494768981562,0.06988243758678436,0.9852613210678101,6.666390097142988
0044.png,Real-ESRGAN,URBAN100,x2,21.9941969295105,0.19078783690929413,0.9261678457260132,5.268833366415077
0045.png,Real-ESRGAN,URBAN100,x2,21.218105486774547,0.08630450069904327,0.9386981725692749,7.290092744983448
0046.png,Real-ESRGAN,URBAN100,x2,21.9897376834867,0.15628954768180847,0.9414187669754028,4.430703364444691
0047.png,Real-ESRGAN,URBAN100,x2,19.694509333811414,0.14154388010501862,0.9520466327667236,4.781085577859151
0048.png,Real-ESRGAN,URBAN100,x2,19.940478626226785,0.1176733523607254,0.9633593559265137,4.26728156830345
0049.png,Real-ESRGAN,URBAN100,x2,22.301745894713754,0.14505606889724731,0.9552749395370483,3.7811693125950105
0050.png,Real-ESRGAN,URBAN100,x2,23.748395503229737,0.15817107260227203,0.9565166234970093,3.488376504383243
0051.png,Real-ESRGAN,URBAN100,x2,25.702705749191747,0.09895026683807373,0.971230685710907,4.1305760677626715
0052.png,Real-ESRGAN,URBAN100,x2,27.307564674878122,0.06106238439679146,0.980987012386322,4.528803575453576
0053.png,Real-ESRGAN,URBAN100,x2,21.82978850630918,0.12677991390228271,0.9653714895248413,4.100027734145779
0054.png,Real-ESRGAN,URBAN100,x2,19.75823254309991,0.17559421062469482,0.9473904371261597,3.8613961843162765
0055.png,Real-ESRGAN,URBAN100,x2,27.5218015550344,0.04560217633843422,0.9705042839050293,6.5375672908854945
0056.png,Real-ESRGAN,URBAN100,x2,23.921667323282986,0.15355798602104187,0.9660117030143738,4.067168582931487
0057.png,Real-ESRGAN,URBAN100,x2,29.16421659396076,0.09093496203422546,0.9766003489494324,4.0099449038118715
0058.png,Real-ESRGAN,URBAN100,x2,24.366692978591814,0.10414493829011917,0.9705464839935303,4.416126618016418
0059.png,Real-ESRGAN,URBAN100,x2,20.879163951452373,0.165473073720932,0.9465678930282593,5.8561648548600695
0060.png,Real-ESRGAN,URBAN100,x2,21.217304179462005,0.2165459394454956,0.9187875986099243,3.297728674252547
0061.png,Real-ESRGAN,URBAN100,x2,22.3704744822699,0.12558571994304657,0.9407736659049988,3.478638328049608
0062.png,Real-ESRGAN,URBAN100,x2,21.397880751849225,0.10508310794830322,0.9581891894340515,4.062485943720981
0063.png,Real-ESRGAN,URBAN100,x2,21.373198412279187,0.25989171862602234,0.9282493591308594,4.925733200185899
0064.png,Real-ESRGAN,URBAN100,x2,25.02359100363578,0.11840516328811646,0.9648379683494568,3.4776198546419055
0065.png,Real-ESRGAN,URBAN100,x2,22.29104415880707,0.1380523443222046,0.9319641590118408,3.730674905810397
0066.png,Real-ESRGAN,URBAN100,x2,21.45956124197059,0.20634010434150696,0.9482371807098389,4.302742673571638
0067.png,Real-ESRGAN,URBAN100,x2,19.39104190336067,0.07236967980861664,0.9684807062149048,5.445590817971674
0068.png,Real-ESRGAN,URBAN100,x2,28.748016773159883,0.08655989915132523,0.9766534566879272,7.660569946915593
0069.png,Real-ESRGAN,URBAN100,x2,23.510975819706154,0.15002292394638062,0.9526517391204834,3.486593681583605
0070.png,Real-ESRGAN,URBAN100,x2,21.17508261393319,0.26151585578918457,0.9227685928344727,3.4533279870949083
0071.png,Real-ESRGAN,URBAN100,x2,26.95939115411879,0.12804608047008514,0.9366962909698486,3.882878170785823
0072.png,Real-ESRGAN,URBAN100,x2,18.63030481517975,0.0756542831659317,0.9730331301689148,4.4400076809236655
0073.png,Real-ESRGAN,URBAN100,x2,19.345014054221302,0.2578697204589844,0.9211249351501465,3.560315051891796
0074.png,Real-ESRGAN,URBAN100,x2,22.56100863202128,0.161606565117836,0.9445384740829468,4.607870188746554
0075.png,Real-ESRGAN,URBAN100,x2,28.945169275803394,0.09726211428642273,0.9742733240127563,4.981118344605007
0076.png,Real-ESRGAN,URBAN100,x2,22.503683912669032,0.18659554421901703,0.9458149671554565,3.7083040992412557
0077.png,Real-ESRGAN,URBAN100,x2,20.918871624525334,0.18228591978549957,0.9380830526351929,3.0785077660238156
0078.png,Real-ESRGAN,URBAN100,x2,26.828374163634578,0.20223575830459595,0.9344499111175537,4.013285803975476
0079.png,Real-ESRGAN,URBAN100,x2,24.37240196581452,0.22889161109924316,0.9507877230644226,3.9561002668244027
0080.png,Real-ESRGAN,URBAN100,x2,32.731688736370955,0.09001561254262924,0.9786684513092041,5.362512699836584
0081.png,Real-ESRGAN,URBAN100,x2,29.069029121371926,0.02525286376476288,0.971106231212616,9.448057569155305
0082.png,Real-ESRGAN,URBAN100,x2,27.00660307400141,0.09096577763557434,0.9762920141220093,6.605859389870515
0083.png,Real-ESRGAN,URBAN100,x2,20.601758431386855,0.18386319279670715,0.9505958557128906,3.6052243062649096
0084.png,Real-ESRGAN,URBAN100,x2,26.158501755393893,0.1682431995868683,0.955875039100647,3.8544392081885213
0085.png,Real-ESRGAN,URBAN100,x2,26.488196910769805,0.07620274275541306,0.9774426221847534,4.611708323968655
0086.png,Real-ESRGAN,URBAN100,x2,28.129363271552958,0.11037261039018631,0.9692742228507996,4.47181183995109
0087.png,Real-ESRGAN,URBAN100,x2,26.65595339395977,0.07815247029066086,0.9771913290023804,4.7656927935640505
0088.png,Real-ESRGAN,URBAN100,x2,19.3609255481085,0.19217458367347717,0.9293824434280396,3.3053196435875893
0089.png,Real-ESRGAN,URBAN100,x2,23.777571697990787,0.18310153484344482,0.9430032968521118,3.737797084634896
0090.png,Real-ESRGAN,URBAN100,x2,33.77095615058616,0.04823318496346474,0.9852782487869263,6.05850570015212
0091.png,Real-ESRGAN,URBAN100,x2,21.872113537077734,0.19900977611541748,0.9259549975395203,4.211656562829349
0092.png,Real-ESRGAN,URBAN100,x2,18.466639367189153,0.25957047939300537,0.9413342475891113,5.098097965914484
0093.png,Real-ESRGAN,URBAN100,x2,26.497742642688365,0.08391009271144867,0.9799836874008179,7.093290910161379
0094.png,Real-ESRGAN,URBAN100,x2,26.094706083823787,0.18233652412891388,0.9556888341903687,3.4951964009082284
0095.png,Real-ESRGAN,URBAN100,x2,19.571656487629937,0.2862001061439514,0.8747500777244568,4.171111180902219
0096.png,Real-ESRGAN,URBAN100,x2,22.644893160879764,0.10850872099399567,0.9633538126945496,5.461732650433186
0097.png,Real-ESRGAN,URBAN100,x2,22.634940277024143,0.13227924704551697,0.9587831497192383,4.4723479784609514
0098.png,Real-ESRGAN,URBAN100,x2,19.47137356121101,0.22755283117294312,0.9048070311546326,4.04113956269851
0099.png,Real-ESRGAN,URBAN100,x2,23.696652619352662,0.10180868208408356,0.942990779876709,4.515645995738705
0100.png,Real-ESRGAN,URBAN100,x2,22.08261455676446,0.16596290469169617,0.9293500781059265,5.107593206803245
0001.png,Real-ESRGAN,URBAN100,x4,23.787689714562195,0.18605121970176697,0.9164565801620483,3.4095070529972955
0002.png,Real-ESRGAN,URBAN100,x4,20.3808001956798,0.19278062880039215,0.9056063890457153,4.632708431954797
0003.png,Real-ESRGAN,URBAN100,x4,20.100539074844406,0.255363792181015,0.8748689889907837,2.762489303830187
0004.png,Real-ESRGAN,URBAN100,x4,18.627289022547576,0.28153181076049805,0.9151220321655273,3.8283979758041227
0005.png,Real-ESRGAN,URBAN100,x4,22.948586706042697,0.115941621363163,0.9653307795524597,6.411077831944849
0006.png,Real-ESRGAN,URBAN100,x4,19.08542521020837,0.3881905674934387,0.8501533269882202,6.38781147860583
0007.png,Real-ESRGAN,URBAN100,x4,23.692898680075665,0.1812572181224823,0.9300087690353394,2.970895345660305
0008.png,Real-ESRGAN,URBAN100,x4,17.29866825333702,0.25764739513397217,0.8397738337516785,3.8660790005580252
0009.png,Real-ESRGAN,URBAN100,x4,28.057302404875088,0.1660171002149582,0.942507266998291,4.8739018837191095
0010.png,Real-ESRGAN,URBAN100,x4,23.452858418291328,0.21408581733703613,0.9444445967674255,8.280831581325364
0011.png,Real-ESRGAN,URBAN100,x4,15.05569465650719,0.23710139095783234,0.910915732383728,5.792858076991683
0012.png,Real-ESRGAN,URBAN100,x4,19.44842740750891,0.2479679435491562,0.8635468482971191,3.280596203216521
0013.png,Real-ESRGAN,URBAN100,x4,23.083706638567214,0.21276795864105225,0.8863943815231323,5.430409264100431
0014.png,Real-ESRGAN,URBAN100,x4,19.31837204088525,0.2277076095342636,0.8958896994590759,2.8800387349705696
0015.png,Real-ESRGAN,URBAN100,x4,21.124265296997343,0.26748743653297424,0.89647376537323,5.224663905028297
0016.png,Real-ESRGAN,URBAN100,x4,23.9804275089003,0.1019553393125534,0.9656583666801453,4.650283201458393
0017.png,Real-ESRGAN,URBAN100,x4,19.807512373285643,0.1806620955467224,0.9119589328765869,3.4842061469345293
0018.png,Real-ESRGAN,URBAN100,x4,21.648261319174683,0.3208400309085846,0.8475559949874878,2.7001487220673925
0019.png,Real-ESRGAN,URBAN100,x4,17.56409899250552,0.24898503720760345,0.9060277938842773,3.764572833628157
0020.png,Real-ESRGAN,URBAN100,x4,18.13666299877697,0.22434993088245392,0.884418249130249,1.8886819722921067
0021.png,Real-ESRGAN,URBAN100,x4,24.40787693156073,0.2671037018299103,0.9037494659423828,3.557110291467744
0022.png,Real-ESRGAN,URBAN100,x4,22.561636808266226,0.2251119464635849,0.908824622631073,3.4027823208848336
0023.png,Real-ESRGAN,URBAN100,x4,21.61982459643702,0.13179996609687805,0.9134976267814636,4.797602931298805
0024.png,Real-ESRGAN,URBAN100,x4,17.07314346145648,0.2962946891784668,0.8489174246788025,2.928248212906631
0025.png,Real-ESRGAN,URBAN100,x4,24.934681429578024,0.13682472705841064,0.9512625932693481,6.941440657047803
0026.png,Real-ESRGAN,URBAN100,x4,25.01940757799749,0.3268223702907562,0.9105093479156494,7.612116039720645
0027.png,Real-ESRGAN,URBAN100,x4,25.341914608600746,0.2617835998535156,0.9302927255630493,4.256301794342326
0028.png,Real-ESRGAN,URBAN100,x4,28.038946244178756,0.19599449634552002,0.9566935896873474,5.174260201614445
0029.png,Real-ESRGAN,URBAN100,x4,22.822152249743,0.16615431010723114,0.9184347987174988,4.200278270484818
0030.png,Real-ESRGAN,URBAN100,x4,18.433810557129874,0.16278423368930817,0.8995563387870789,3.8809798919022698
0031.png,Real-ESRGAN,URBAN100,x4,20.92764913143671,0.2778760492801666,0.9072768688201904,3.8335617884385775
0032.png,Real-ESRGAN,URBAN100,x4,24.375310814906523,0.18720917403697968,0.9237920045852661,3.736778890289684
0033.png,Real-ESRGAN,URBAN100,x4,23.068633957192063,0.21523135900497437,0.8999649882316589,3.432036582811336
0034.png,Real-ESRGAN,URBAN100,x4,18.895347525334962,0.36341357231140137,0.8166329860687256,2.0751296422585614
0035.png,Real-ESRGAN,URBAN100,x4,21.354791655783778,0.179971843957901,0.9317336082458496,5.9617793053143515
0036.png,Real-ESRGAN,URBAN100,x4,24.387073647473102,0.17107947170734406,0.9502639770507812,6.2681563060853405
0037.png,Real-ESRGAN,URBAN100,x4,20.27698507307264,0.24627242982387543,0.8835436701774597,2.5541502850995736
0038.png,Real-ESRGAN,URBAN100,x4,22.819537403377144,0.27610549330711365,0.8357419371604919,2.9082879326179927
0039.png,Real-ESRGAN,URBAN100,x4,19.0703233804054,0.24837082624435425,0.8847012519836426,3.3815079224314872
0040.png,Real-ESRGAN,URBAN100,x4,19.030257517441516,0.07777173817157745,0.9569432735443115,6.05710755919939
0041.png,Real-ESRGAN,URBAN100,x4,20.4426715435002,0.17509067058563232,0.9505729675292969,6.916123439009451
0042.png,Real-ESRGAN,URBAN100,x4,22.396462092917638,0.12803441286087036,0.9475724697113037,4.447092367025994
0043.png,Real-ESRGAN,URBAN100,x4,25.620674826996613,0.12854154407978058,0.972583532333374,8.141877902862767
0044.png,Real-ESRGAN,URBAN100,x4,19.469771257152292,0.25557634234428406,0.8708003759384155,4.077741546888818
0045.png,Real-ESRGAN,URBAN100,x4,18.25820190417049,0.1870322972536087,0.8452292680740356,7.80213140369626
0046.png,Real-ESRGAN,URBAN100,x4,20.645935422782692,0.24052780866622925,0.8903390765190125,3.224530387577962
0047.png,Real-ESRGAN,URBAN100,x4,17.86318690297761,0.24152140319347382,0.9019834995269775,5.150804547471748
0048.png,Real-ESRGAN,URBAN100,x4,16.86750399728554,0.21790865063667297,0.9007195830345154,3.859745677708473
0049.png,Real-ESRGAN,URBAN100,x4,19.306995539954805,0.21540582180023193,0.9001604318618774,2.9748923707016126
0050.png,Real-ESRGAN,URBAN100,x4,21.162971790363095,0.2186444103717804,0.8994218707084656,2.6528742187636047
0051.png,Real-ESRGAN,URBAN100,x4,22.35022205372617,0.16819852590560913,0.9266487956047058,3.3729080422057525
0052.png,Real-ESRGAN,URBAN100,x4,23.8064506787724,0.11241757869720459,0.9535015821456909,3.6589012184951835
0053.png,Real-ESRGAN,URBAN100,x4,18.558589171658916,0.20178824663162231,0.9047739505767822,2.4845167852823407
0054.png,Real-ESRGAN,URBAN100,x4,17.568865560397157,0.26196572184562683,0.8811565637588501,3.3805892644138757
0055.png,Real-ESRGAN,URBAN100,x4,26.272934558189508,0.05851733684539795,0.9442178606987,6.660901588511222
0056.png,Real-ESRGAN,URBAN100,x4,20.018991860130427,0.23266386985778809,0.9068931937217712,2.493480606629711
0057.png,Real-ESRGAN,URBAN100,x4,25.442747111228428,0.1893617808818817,0.9376422762870789,3.300131405920179
0058.png,Real-ESRGAN,URBAN100,x4,20.9938861360532,0.18898549675941467,0.9315747022628784,3.9814475172566777
0059.png,Real-ESRGAN,URBAN100,x4,19.438048067236593,0.2263374924659729,0.9064658880233765,4.582336580569287
0060.png,Real-ESRGAN,URBAN100,x4,19.173081096676935,0.3529537618160248,0.8421134948730469,2.68839285132422
0061.png,Real-ESRGAN,URBAN100,x4,19.483500955042963,0.22573375701904297,0.8682248592376709,2.7230673515826234
0062.png,Real-ESRGAN,URBAN100,x4,17.707794631271913,0.2053992748260498,0.8876635432243347,3.721936573865594
0063.png,Real-ESRGAN,URBAN100,x4,19.02031916750169,0.3147638142108917,0.8769359588623047,4.226954573548447
0064.png,Real-ESRGAN,URBAN100,x4,21.176192514417313,0.25278687477111816,0.8943340182304382,3.085841369593061
0065.png,Real-ESRGAN,URBAN100,x4,19.56155392614267,0.2173028290271759,0.8518084287643433,3.196369150722918
0066.png,Real-ESRGAN,URBAN100,x4,19.316288062377424,0.2943226993083954,0.8792319297790527,3.593971187641355
0067.png,Real-ESRGAN,URBAN100,x4,16.19703692469749,0.10700231045484543,0.9290122985839844,5.261649244837051
0068.png,Real-ESRGAN,URBAN100,x4,25.018833549760522,0.1436428427696228,0.9397245645523071,7.188122840283165
0069.png,Real-ESRGAN,URBAN100,x4,20.85909442330752,0.22563686966896057,0.8876115679740906,2.39477847839417
0070.png,Real-ESRGAN,URBAN100,x4,19.742561653924227,0.3625679612159729,0.8415762782096863,2.9617017616881585
0071.png,Real-ESRGAN,URBAN100,x4,25.10330957911048,0.2357177436351776,0.8689026832580566,3.4208135614476842
0072.png,Real-ESRGAN,URBAN100,x4,15.846343420406386,0.12644939124584198,0.937675952911377,4.308748651356042
0073.png,Real-ESRGAN,URBAN100,x4,16.532143759781025,0.3836243748664856,0.8050453662872314,2.5564826139912484
0074.png,Real-ESRGAN,URBAN100,x4,19.795294973470995,0.2708481252193451,0.8592783212661743,3.487723748321942
0075.png,Real-ESRGAN,URBAN100,x4,25.96145741757519,0.15235526859760284,0.9470855593681335,4.720957603694913
0076.png,Real-ESRGAN,URBAN100,x4,19.42589670224117,0.3566395938396454,0.8420395851135254,3.3907551869884864
0077.png,Real-ESRGAN,URBAN100,x4,18.872173509981828,0.26518964767456055,0.8547478914260864,1.9542578764695795
0078.png,Real-ESRGAN,URBAN100,x4,23.88884478945918,0.308250367641449,0.8740991950035095,3.634036722478402
0079.png,Real-ESRGAN,URBAN100,x4,21.19329572634826,0.30078795552253723,0.891596794128418,2.696642723552077
0080.png,Real-ESRGAN,URBAN100,x4,28.106726155580578,0.17626294493675232,0.9431225061416626,5.403715811416501
0081.png,Real-ESRGAN,URBAN100,x4,25.88865169408031,0.055593378841876984,0.9507128596305847,7.174452277346331
0082.png,Real-ESRGAN,URBAN100,x4,24.28421029236398,0.1254037618637085,0.9514028429985046,6.636429850500692
0083.png,Real-ESRGAN,URBAN100,x4,18.7193226197643,0.2840624451637268,0.8915317058563232,2.827460644907991
0084.png,Real-ESRGAN,URBAN100,x4,22.519388969695314,0.2461259961128235,0.8903490900993347,3.0525245313426024
0085.png,Real-ESRGAN,URBAN100,x4,23.078827218148852,0.14020676910877228,0.9446780681610107,4.148071176677323
0086.png,Real-ESRGAN,URBAN100,x4,24.736600412312626,0.15426579117774963,0.9340583682060242,4.0688950435035744
0087.png,Real-ESRGAN,URBAN100,x4,22.97621217207415,0.1580430567264557,0.9455294609069824,4.3903973266428835
0088.png,Real-ESRGAN,URBAN100,x4,16.45600221493296,0.2751496732234955,0.8259295225143433,1.923524022655191
0089.png,Real-ESRGAN,URBAN100,x4,21.323723238779735,0.2683602571487427,0.8606038093566895,2.6231758105124543
0090.png,Real-ESRGAN,URBAN100,x4,26.887411730701874,0.1083802729845047,0.9409141540527344,6.797181578786172
0091.png,Real-ESRGAN,URBAN100,x4,17.776679047745485,0.3344729542732239,0.8143481016159058,3.3241702002029436
0092.png,Real-ESRGAN,URBAN100,x4,16.386570170642894,0.3577633500099182,0.8811664581298828,4.282636892543272
0093.png,Real-ESRGAN,URBAN100,x4,21.435465167958498,0.1450534611940384,0.9474414587020874,6.087204403074042
0094.png,Real-ESRGAN,URBAN100,x4,23.479378664191792,0.25026896595954895,0.9089519381523132,2.4136468030857854
0095.png,Real-ESRGAN,URBAN100,x4,17.844224745095353,0.3989405632019043,0.7615229487419128,3.092293521649333
0096.png,Real-ESRGAN,URBAN100,x4,20.098656596493893,0.19545355439186096,0.9252889156341553,4.052981967085301
0097.png,Real-ESRGAN,URBAN100,x4,20.32512380410839,0.19540178775787354,0.9085785746574402,3.8253199150221278
0098.png,Real-ESRGAN,URBAN100,x4,17.67155912956766,0.3192402124404907,0.7929050922393799,1.9691689902916545
0099.png,Real-ESRGAN,URBAN100,x4,20.02156725658647,0.19969967007637024,0.8652645349502563,3.6213822521687806
0100.png,Real-ESRGAN,URBAN100,x4,20.90261213270725,0.22619685530662537,0.901268482208252,5.803689971274002
102061.png,Real-ESRGAN,BSD100,x2,23.84960136829505,0.21143072843551636,0.9466525316238403,5.150964158077805
109053.png,Real-ESRGAN,BSD100,x2,26.158551702009806,0.19205349683761597,0.9266564249992371,4.526504412705496
12084.png,Real-ESRGAN,BSD100,x2,21.164954876446934,0.23800450563430786,0.8645023703575134,5.725508959337716
157055.png,Real-ESRGAN,BSD100,x2,23.382918734567046,0.1861518919467926,0.9250237345695496,4.024602885920535
170057.png,Real-ESRGAN,BSD100,x2,26.15026151213118,0.18117912113666534,0.9207746386528015,4.423636306107043
19021.png,Real-ESRGAN,BSD100,x2,23.647353889103094,0.22822868824005127,0.9273144602775574,4.177275235563185
196073.png,Real-ESRGAN,BSD100,x2,26.119779472641763,0.5686520338058472,0.8182014226913452,7.2026703472184845
197017.png,Real-ESRGAN,BSD100,x2,24.782577115959935,0.21791397035121918,0.9129210710525513,3.6512218493058755
219090.png,Real-ESRGAN,BSD100,x2,23.387300418898885,0.18030136823654175,0.9276224970817566,4.152758837132536
291000.png,Real-ESRGAN,BSD100,x2,19.668582880724973,0.5244200825691223,0.8232049942016602,3.1353971682046473
306005.png,Real-ESRGAN,BSD100,x2,24.693234458845502,0.1983802616596222,0.9347946643829346,4.1874781626008595
3096.png,Real-ESRGAN,BSD100,x2,32.44204981141248,0.09080425649881363,0.9844945669174194,10.78912437589701
38082.png,Real-ESRGAN,BSD100,x2,24.299827365430332,0.311442494392395,0.8984443545341492,4.575599886919055
42012.png,Real-ESRGAN,BSD100,x2,25.051735916023567,0.175444096326828,0.9391531348228455,3.727504704563523
43074.png,Real-ESRGAN,BSD100,x2,27.66554238926056,0.1790100485086441,0.9343649744987488,4.484638538341672
45096.png,Real-ESRGAN,BSD100,x2,29.78108029389204,0.13374944031238556,0.9654063582420349,6.008780417882257
69020.png,Real-ESRGAN,BSD100,x2,24.560014252513938,0.2719757854938507,0.8845775127410889,3.460262500698007
85048.png,Real-ESRGAN,BSD100,x2,22.86865817211989,0.18332643806934357,0.918933629989624,4.108888814659209
86016.png,Real-ESRGAN,BSD100,x2,20.144734597552155,0.7322458624839783,0.7787191867828369,4.583169521178568
86068.png,Real-ESRGAN,BSD100,x2,25.329526730784735,0.5243479609489441,0.8635388612747192,5.750485847784797
